VenueName,PostalCode,Latitude,Longitude,SportsFacility
THE INFLORA,506862,1.357,103.966,Gymnasium
THE INFLORA,506862,1.357,103.966,Gymnasium
THE INFLORA,506862,1.357,103.966,Jogging Track
THE INFLORA,506862,1.357,103.966,Swimming Pool
THE INFLORA,506862,1.357,103.966,Swimming Pool
THE INFLORA,506862,1.357,103.966,Tennis Court
PARC OLYMPIA,506868,1.355,103.965,Badminton Court
PARC OLYMPIA,506868,1.355,103.965,Basketball Court
PARC OLYMPIA,506868,1.355,103.965,Extreme / Adventure Skate Park
PARC OLYMPIA,506868,1.355,103.965,Fitness Corner
PARC OLYMPIA,506868,1.355,103.965,Golf
PARC OLYMPIA,506868,1.355,103.965,Gymnasium
PARC OLYMPIA,506868,1.355,103.965,Gymnasium
PARC OLYMPIA,506868,1.355,103.965,Jogging Track
PARC OLYMPIA,506868,1.355,103.965,Studio
PARC OLYMPIA,506868,1.355,103.965,Swimming Pool
PARC OLYMPIA,506868,1.355,103.965,Swimming Pool
PARC OLYMPIA,506868,1.355,103.965,Tennis Court
PARC OLYMPIA,506868,1.355,103.965,Wall Climbing
HEDGES PARK CONDOMINIUM,506881,1.355,103.966,Basketball Court
HEDGES PARK CONDOMINIUM,506881,1.355,103.966,Golf
HEDGES PARK CONDOMINIUM,506881,1.355,103.966,Gymnasium
HEDGES PARK CONDOMINIUM,506881,1.355,103.966,Swimming Pool
HEDGES PARK CONDOMINIUM,506881,1.355,103.966,Swimming Pool
HEDGES PARK CONDOMINIUM,506881,1.355,103.966,Tennis Court
PALM ISLES,506892,1.357,103.964,Fitness Corner
PALM ISLES,506892,1.357,103.964,Gymnasium
PALM ISLES,506892,1.357,103.964,Gymnasium
PALM ISLES,506892,1.357,103.964,Swimming Pool
PALM ISLES,506892,1.357,103.964,Tennis Court
CASA  AL MARE,506930,1.378,103.957,Fitness Corner
CASA  AL MARE,506930,1.378,103.957,Golf
CASA  AL MARE,506930,1.378,103.957,Gymnasium
CASA  AL MARE,506930,1.378,103.957,Swimming Pool
CASA  AL MARE,506930,1.378,103.957,Swimming Pool
FERRARIA PARK CONDOMINIUM,506941,1.358,103.964,Fitness Corner
FERRARIA PARK CONDOMINIUM,506941,1.358,103.964,Gymnasium
FERRARIA PARK CONDOMINIUM,506941,1.358,103.964,Swimming Pool
FERRARIA PARK CONDOMINIUM,506941,1.358,103.964,Swimming Pool
FERRARIA PARK CONDOMINIUM,506941,1.358,103.964,Tennis Court
Bluwaters,509439,1.38,103.963,Gymnasium
Bluwaters,509439,1.38,103.963,Swimming Pool
Bluwaters,509439,1.38,103.963,Swimming Pool
Bluwaters,509439,1.38,103.963,Swimming Pool
Edelweiss Park Condominium,507001,1.357,103.968,Swimming Pool
Edelweiss Park Condominium,507001,1.357,103.968,Swimming Pool
Edelweiss Park Condominium,507001,1.357,103.968,Tennis Court
Dahlia Park,507013,1.359,103.965,Swimming Pool
Dahlia Park,507013,1.359,103.965,Tennis Court
CARISSA PARK ,507025,1.359,103.964,Fitness Corner
CARISSA PARK ,507025,1.359,103.964,Gymnasium
CARISSA PARK ,507025,1.359,103.964,Squash Court
CARISSA PARK ,507025,1.359,103.964,Studio
CARISSA PARK ,507025,1.359,103.964,Table Tennis Court
CARISSA PARK ,507025,1.359,103.964,Tennis Court
Celadon View,507029,1.378,103.957,Swimming Pool
Ballota Park Condominium,507080,1.358,103.969,Gymnasium
Ballota Park Condominium,507080,1.358,103.969,Squash Court
Ballota Park Condominium,507080,1.358,103.969,Swimming Pool
Ballota Park Condominium,507080,1.358,103.969,Swimming Pool
Ballota Park Condominium,507080,1.358,103.969,Tennis Court
VICTORY VILLE,507875,1.363,103.973,Swimming Pool
VICTORY VILLE,507875,1.363,103.973,Swimming Pool
COASTAL BREEZE,509049,1.378,103.957,Swimming Pool
Loyang Valley Condominium,509070,1.368,103.97,Basketball Court
Loyang Valley Condominium,509070,1.368,103.97,Gymnasium
Loyang Valley Condominium,509070,1.368,103.97,Swimming Pool
Loyang Valley Condominium,509070,1.368,103.97,Swimming Pool
Loyang Valley Condominium,509070,1.368,103.97,Tennis Court
Loyang Gardens,509381,1.379,103.961,Swimming Pool
Lighthouse,509410,1.378,103.959,Gymnasium
Lighthouse,509410,1.378,103.959,Swimming Pool
Lighthouse,509410,1.378,103.959,Swimming Pool
Sandy Palm,509413,1.379,103.96,Swimming Pool
Sandy Palm,509413,1.379,103.96,Swimming Pool
MANAGEMENT CORPN STRATA TITLE PLAN NO 2750,509414,1.379,103.96,Swimming Pool
LOYANG TOWNHOUSE,509473,1.38,103.964,Swimming Pool
ASTON RESIDENCE,509489,1.38,103.964,Swimming Pool
The Edgewater,509504,1.38,103.965,Fitness Corner
The Edgewater,509504,1.38,103.965,Gymnasium
The Edgewater,509504,1.38,103.965,Jogging track
The Edgewater,509504,1.38,103.965,Swimming Pool
The Edgewater,509504,1.38,103.965,Swimming Pool
The Edgewater,509504,1.38,103.965,Swimming Pool
Casa Pasir Ris,509506,1.38,103.964,Swimming Pool
Casa Pasir Ris,509506,1.38,103.964,Swimming Pool
Casa Pasir Ris,509506,1.38,103.964,Tennis Court
Azalea Park,509725,1.361,103.963,Gymnasium
Azalea Park,509725,1.361,103.963,Squash Court
Azalea Park,509725,1.361,103.963,Swimming Pool
Azalea Park,509725,1.361,103.963,Swimming Pool
Azalea Park,509725,1.361,103.963,Tennis Court
Avila Gardens,509737,1.36,103.965,Gymnasium
Avila Gardens,509737,1.36,103.965,Squash Court
Avila Gardens,509737,1.36,103.965,Swimming Pool
Avila Gardens,509737,1.36,103.965,Swimming Pool
Avila Gardens,509737,1.36,103.965,Swimming Pool
Avila Gardens,509737,1.36,103.965,Tennis Court
Estella Gardens,509742,1.36,103.967,Basketball Court
Estella Gardens,509742,1.36,103.967,Cue Sports Table
Estella Gardens,509742,1.36,103.967,Fitness Corner
Estella Gardens,509742,1.36,103.967,Gymnasium
Estella Gardens,509742,1.36,103.967,Swimming Pool
Estella Gardens,509742,1.36,103.967,Swimming Pool
Estella Gardens,509742,1.36,103.967,Table Tennis Court
SEA HORIZON ,518080,1.377,103.959,Fitness Corner
SEA HORIZON ,518080,1.377,103.959,Swimming Pool
SEA HORIZON ,518080,1.377,103.959,Swimming Pool
SEA HORIZON ,518080,1.377,103.959,Tennis Court
COCO PALMS,518140,1.372,103.945,Fitness Corner
COCO PALMS,518140,1.372,103.945,Gymnasium
COCO PALMS,518140,1.372,103.945,Gymnasium
COCO PALMS,518140,1.372,103.945,Jogging Track
COCO PALMS,518140,1.372,103.945,Studio
COCO PALMS,518140,1.372,103.945,Swimming Pool
COCO PALMS,518140,1.372,103.945,Tennis Court
SEA ESTA,518156,1.377,103.96,Fitness Corner
SEA ESTA,518156,1.377,103.96,Gymnasium
SEA ESTA,518156,1.377,103.96,Jogging Track
SEA ESTA,518156,1.377,103.96,Studio
SEA ESTA,518156,1.377,103.96,Swimming Pool
SEA ESTA,518156,1.377,103.96,Swimming Pool
SEA ESTA,518156,1.377,103.96,Tennis Court
WATERCOLOURS EXECUTIVE CONDOMINIUM,518168,1.376,103.96,Fitness Corner
WATERCOLOURS EXECUTIVE CONDOMINIUM,518168,1.376,103.96,Golf
WATERCOLOURS EXECUTIVE CONDOMINIUM,518168,1.376,103.96,Gymnasium
WATERCOLOURS EXECUTIVE CONDOMINIUM,518168,1.376,103.96,Swimming Pool
WATERCOLOURS EXECUTIVE CONDOMINIUM,518168,1.376,103.96,Swimming Pool
WATERCOLOURS EXECUTIVE CONDOMINIUM,518168,1.376,103.96,Tennis Court
D'NEST,518178,1.37,103.947,Fitness Corner
D'NEST,518178,1.37,103.947,Gymnasium
D'NEST,518178,1.37,103.947,Gymnasium
D'NEST,518178,1.37,103.947,Inline Skating Rink
D'NEST,518178,1.37,103.947,Jogging Track
D'NEST,518178,1.37,103.947,Studio
D'NEST,518178,1.37,103.947,Swimming Pool
D'NEST,518178,1.37,103.947,Swimming Pool
D'NEST,518178,1.37,103.947,Tennis Court
RIPPLE BAY,518184,1.377,103.961,Golf
RIPPLE BAY,518184,1.377,103.961,Gymnasium
RIPPLE BAY,518184,1.377,103.961,Swimming Pool
RIPPLE BAY,518184,1.377,103.961,Swimming Pool
RIPPLE BAY,518184,1.377,103.961,Tennis Court
RIPPLE BAY,518184,1.377,103.961,Volleyball Court
THE PALETTE,518195,1.371,103.945,Fitness Corner
THE PALETTE,518195,1.371,103.945,Gymnasium
THE PALETTE,518195,1.371,103.945,Gymnasium
THE PALETTE,518195,1.371,103.945,Jogging Track
THE PALETTE,518195,1.371,103.945,Studio
THE PALETTE,518195,1.371,103.945,Swimming Pool
THE PALETTE,518195,1.371,103.945,Swimming Pool
THE PALETTE,518195,1.371,103.945,Tennis Court
NV RESIDENCES,518211,1.371,103.944,Fitness Corner
NV RESIDENCES,518211,1.371,103.944,Gymnasium
NV RESIDENCES,518211,1.371,103.944,Gymnasium
NV RESIDENCES,518211,1.371,103.944,Swimming Pool
NV RESIDENCES,518211,1.371,103.944,Swimming Pool
NV RESIDENCES,518211,1.371,103.944,Tennis Court
Whitewater,518765,1.38,103.936,Gymnasium
Whitewater,518765,1.38,103.936,Swimming Pool
Whitewater,518765,1.38,103.936,Swimming Pool
Whitewater,518765,1.38,103.936,Tennis Court
VUE 8 RESIDENCE,519283,1.382,103.941,Fitness Corner
VUE 8 RESIDENCE,519283,1.382,103.941,Gymnasium
VUE 8 RESIDENCE,519283,1.382,103.941,Gymnasium
VUE 8 RESIDENCE,519283,1.382,103.941,Studio
VUE 8 RESIDENCE,519283,1.382,103.941,Swimming Pool
VUE 8 RESIDENCE,519283,1.382,103.941,Swimming Pool
VUE 8 RESIDENCE,519283,1.382,103.941,Tennis Court
The Esparis,519461,1.369,103.96,Cue Sports Table
The Esparis,519461,1.369,103.96,Gymnasium
The Esparis,519461,1.369,103.96,Swimming Pool
The Esparis,519461,1.369,103.96,Swimming Pool
The Esparis,519461,1.369,103.96,Swimming Pool
The Esparis,519461,1.369,103.96,Swimming Pool
The Esparis,519461,1.369,103.96,Tennis Court
Eastvale,519496,1.374,103.954,Golf
Eastvale,519496,1.374,103.954,Gymnasium
Eastvale,519496,1.374,103.954,Jogging track
Eastvale,519496,1.374,103.954,Swimming Pool
Eastvale,519496,1.374,103.954,Swimming Pool
Eastvale,519496,1.374,103.954,Tennis Court
Ris Grandeur,519929,1.374,103.94,Basketball Court
Ris Grandeur,519929,1.374,103.94,Fitness Corner
Ris Grandeur,519929,1.374,103.94,Gymnasium
Ris Grandeur,519929,1.374,103.94,Swimming Pool
Ris Grandeur,519929,1.374,103.94,Swimming Pool
Ris Grandeur,519929,1.374,103.94,Tennis Court
STRATUM ,519945,1.38,103.942,Gymnasium
STRATUM ,519945,1.38,103.942,Jogging Track
STRATUM ,519945,1.38,103.942,Studio
STRATUM ,519945,1.38,103.942,Studio
STRATUM ,519945,1.38,103.942,Swimming Pool
STRATUM ,519945,1.38,103.942,Swimming Pool
STRATUM ,519945,1.38,103.942,Tennis Court
Elias Green,519959,1.372,103.941,Basketball Court
Elias Green,519959,1.372,103.941,Cue Sports Table
Elias Green,519959,1.372,103.941,Fitness Corner
Elias Green,519959,1.372,103.941,Futsal / Street Soccer Court
Elias Green,519959,1.372,103.941,Gymnasium
Elias Green,519959,1.372,103.941,Gymnasium
Elias Green,519959,1.372,103.941,Table Tennis Court
Elias Green,519959,1.372,103.941,Tennis Court
Treasure at Tampines,528472,1.344,103.948,Fitness Corner
Treasure at Tampines,528472,1.344,103.948,Futsal / Street Soccer Court
Treasure at Tampines,528472,1.344,103.948,Gymnasium
Treasure at Tampines,528472,1.344,103.948,Jogging Track
Treasure at Tampines,528472,1.344,103.948,Studio
Treasure at Tampines,528472,1.344,103.948,Studio
Treasure at Tampines,528472,1.344,103.948,Swimming Pool
Treasure at Tampines,528472,1.344,103.948,Swimming Pool
Treasure at Tampines,528472,1.344,103.948,Tennis Court
THE TAPESTRY,528512,1.354,103.93,Fitness Corner
THE TAPESTRY,528512,1.354,103.93,Gymnasium
THE TAPESTRY,528512,1.354,103.93,Jogging Track
THE TAPESTRY,528512,1.354,103.93,Swimming Pool
THE TAPESTRY,528512,1.354,103.93,Swimming Pool
THE TAPESTRY,528512,1.354,103.93,Tennis Court
THE ALPS RESIDENCES,528577,1.355,103.93,Fitness Corner
THE ALPS RESIDENCES,528577,1.355,103.93,Gymnasium
THE ALPS RESIDENCES,528577,1.355,103.93,Jogging Track
THE ALPS RESIDENCES,528577,1.355,103.93,Studio
THE ALPS RESIDENCES,528577,1.355,103.93,Swimming Pool
THE ALPS RESIDENCES,528577,1.355,103.93,Swimming Pool
THE ALPS RESIDENCES,528577,1.355,103.93,Tennis Court
Q BAY RESIDENCES,528584,1.351,103.927,Futsal / Street Soccer Court
Q BAY RESIDENCES,528584,1.351,103.927,Gymnasium
Q BAY RESIDENCES,528584,1.351,103.927,Studio
Q BAY RESIDENCES,528584,1.351,103.927,Swimming Pool
Q BAY RESIDENCES,528584,1.351,103.927,Swimming Pool
Q BAY RESIDENCES,528584,1.351,103.927,Tennis Court
THE SANTORINI,528592,1.352,103.928,Fitness Corner
THE SANTORINI,528592,1.352,103.928,Gymnasium
THE SANTORINI,528592,1.352,103.928,Gymnasium
THE SANTORINI,528592,1.352,103.928,Swimming Pool
THE SANTORINI,528592,1.352,103.928,Swimming Pool
THE SANTORINI,528592,1.352,103.928,Tennis Court
CITYLIFE@TAMPINES,528615,1.36,103.941,Fitness Corner
CITYLIFE@TAMPINES,528615,1.36,103.941,Jogging Track
CITYLIFE@TAMPINES,528615,1.36,103.941,Studio
CITYLIFE@TAMPINES,528615,1.36,103.941,Swimming Pool
CITYLIFE@TAMPINES,528615,1.36,103.941,Swimming Pool
CITYLIFE@TAMPINES,528615,1.36,103.941,Tennis Court
THE TAMPINES TRILLIANT,528769,1.359,103.94,Fitness Corner
THE TAMPINES TRILLIANT,528769,1.359,103.94,Gymnasium
THE TAMPINES TRILLIANT,528769,1.359,103.94,Gymnasium
THE TAMPINES TRILLIANT,528769,1.359,103.94,Swimming Pool
THE TAMPINES TRILLIANT,528769,1.359,103.94,Swimming Pool
THE TAMPINES TRILLIANT,528769,1.359,103.94,Tennis Court
Savannah Condopark,528792,1.344,103.958,Gymnasium
Savannah Condopark,528792,1.344,103.958,Swimming Pool
Changi Rise Condominium,528801,1.347,103.96,Fitness Corner
Changi Rise Condominium,528801,1.347,103.96,Gymnasium
Changi Rise Condominium,528801,1.347,103.96,Squash Court
Changi Rise Condominium,528801,1.347,103.96,Swimming Pool
Changi Rise Condominium,528801,1.347,103.96,Swimming Pool
Changi Rise Condominium,528801,1.347,103.96,Tennis Court
Pinevale,528829,1.358,103.933,Basketball Court
Pinevale,528829,1.358,103.933,Cue Sports Table
Pinevale,528829,1.358,103.933,Fitness Corner
Pinevale,528829,1.358,103.933,Gymnasium
Pinevale,528829,1.358,103.933,Swimming Pool
Pinevale,528829,1.358,103.933,Swimming Pool
Pinevale,528829,1.358,103.933,Table Tennis Court
Pinevale,528829,1.358,103.933,Tennis Court
The Eden At Tampines,529241,1.356,103.96,Futsal / Street Soccer Court
The Eden At Tampines,529241,1.356,103.96,Gymnasium
The Eden At Tampines,529241,1.356,103.96,Swimming Pool
The Eden At Tampines,529241,1.356,103.96,Swimming Pool
The Eden At Tampines,529241,1.356,103.96,Swimming Pool
The Eden At Tampines,529241,1.356,103.96,Tennis Court
Arc at Tampines,529595,1.35,103.928,Fitness Corner
Arc at Tampines,529595,1.35,103.928,Gymnasium
Arc at Tampines,529595,1.35,103.928,Jogging Track
Arc at Tampines,529595,1.35,103.928,Studio
Arc at Tampines,529595,1.35,103.928,Swimming Pool
Arc at Tampines,529595,1.35,103.928,Swimming Pool
Arc at Tampines,529595,1.35,103.928,Tennis Court
The Tropica,529775,1.348,103.927,Fitness Corner
The Tropica,529775,1.348,103.927,Golf
The Tropica,529775,1.348,103.927,Gymnasium
The Tropica,529775,1.348,103.927,Squash Court
The Tropica,529775,1.348,103.927,Swimming Pool
The Tropica,529775,1.348,103.927,Swimming Pool
The Tropica,529775,1.348,103.927,Swimming Pool
The Tropica,529775,1.348,103.927,Tennis Court
Simei Green Condominium,529867,1.341,103.958,Fitness Corner
Simei Green Condominium,529867,1.341,103.958,Gymnasium
Simei Green Condominium,529867,1.341,103.958,Swimming Pool
Simei Green Condominium,529867,1.341,103.958,Swimming Pool
Simei Green Condominium,529867,1.341,103.958,Tennis Court
Modena,529872,1.342,103.954,Fitness Corner
Modena,529872,1.342,103.954,Golf
Modena,529872,1.342,103.954,Gymnasium
Modena,529872,1.342,103.954,Swimming Pool
Modena,529872,1.342,103.954,Swimming Pool
Modena,529872,1.342,103.954,Swimming Pool
Modena,529872,1.342,103.954,Tennis Court
Tropical Spring,529880,1.341,103.955,Gymnasium
Tropical Spring,529880,1.341,103.955,Swimming Pool
Tropical Spring,529880,1.341,103.955,Swimming Pool
Tropical Spring,529880,1.341,103.955,Tennis Court
Eastpoint Green,529890,1.341,103.952,Badminton Court
Eastpoint Green,529890,1.341,103.952,Cue Sports Table
Eastpoint Green,529890,1.341,103.952,Gymnasium
Eastpoint Green,529890,1.341,103.952,Swimming Pool
Eastpoint Green,529890,1.341,103.952,Table Tennis Court
Eastpoint Green,529890,1.341,103.952,Tennis Court
MY MANHATTAN,529899,1.342,103.953,Gymnasium
MY MANHATTAN,529899,1.342,103.953,Swimming Pool
MY MANHATTAN,529899,1.342,103.953,Swimming Pool
MY MANHATTAN,529899,1.342,103.953,Tennis Court
Melville Park,529941,1.349,103.959,Fitness Corner
Melville Park,529941,1.349,103.959,Golf
Melville Park,529941,1.349,103.959,Gymnasium
Melville Park,529941,1.349,103.959,Squash Court
Melville Park,529941,1.349,103.959,Swimming Pool
Melville Park,529941,1.349,103.959,Swimming Pool
Melville Park,529941,1.349,103.959,Swimming Pool
Melville Park,529941,1.349,103.959,Swimming Pool
Melville Park,529941,1.349,103.959,Table Tennis Court
Melville Park,529941,1.349,103.959,Tennis Court
The Callista,328702,1.328,103.863,Fitness Corner
The Callista,328702,1.328,103.863,Gymnasium
The Callista,328702,1.328,103.863,Swimming Pool
The Callista,328702,1.328,103.863,Swimming Pool
PARKWOOD COLLECTION,533779,1.367,103.89,Gymnasium
PARKWOOD COLLECTION,533779,1.367,103.89,Jogging Track
PARKWOOD COLLECTION,533779,1.367,103.89,Swimming Pool
RIVERFRONT RESIDENCES,533823,1.373,103.9,Golf
RIVERFRONT RESIDENCES,533823,1.373,103.9,Gymnasium
RIVERFRONT RESIDENCES,533823,1.373,103.9,Gymnasium
RIVERFRONT RESIDENCES,533823,1.373,103.9,Studio
RIVERFRONT RESIDENCES,533823,1.373,103.9,Swimming Pool
RIVERFRONT RESIDENCES,533823,1.373,103.9,Swimming Pool
RIVERFRONT RESIDENCES,533823,1.373,103.9,Tennis Court
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Fitness Corner
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Golf
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Gymnasium
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Gymnasium
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Swimming Pool
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Swimming Pool
BOTANIQUE AT BARTLEY,533875,1.343,103.883,Tennis Court
KINGSFORD WATERBAY,533886,1.374,103.903,Fitness Corner
KINGSFORD WATERBAY,533886,1.374,103.903,Golf
KINGSFORD WATERBAY,533886,1.374,103.903,Gymnasium
KINGSFORD WATERBAY,533886,1.374,103.903,Gymnasium
KINGSFORD WATERBAY,533886,1.374,103.903,Swimming Pool
KINGSFORD WATERBAY,533886,1.374,103.903,Swimming Pool
KINGSFORD WATERBAY,533886,1.374,103.903,Tennis Court
THE MIDTOWN / MIDTOWN RESIDENCES,533971,1.358,103.882,Basketball Court
THE MIDTOWN / MIDTOWN RESIDENCES,533971,1.358,103.882,Fitness Corner
THE MIDTOWN / MIDTOWN RESIDENCES,533971,1.358,103.882,Gymnasium
THE MIDTOWN / MIDTOWN RESIDENCES,533971,1.358,103.882,Swimming Pool
THE MIDTOWN / MIDTOWN RESIDENCES,533971,1.358,103.882,Swimming Pool
HERON BAY,534018,1.377,103.903,Gymnasium
HERON BAY,534018,1.377,103.903,Swimming Pool
HERON BAY,534018,1.377,103.903,Swimming Pool
HERON BAY,534018,1.377,103.903,Tennis Court
RIVERSAILS,534035,1.378,103.902,Badminton Court
RIVERSAILS,534035,1.378,103.902,Fitness Corner
RIVERSAILS,534035,1.378,103.902,Gymnasium
RIVERSAILS,534035,1.378,103.902,Gymnasium
RIVERSAILS,534035,1.378,103.902,Jogging Track
RIVERSAILS,534035,1.378,103.902,Studio
RIVERSAILS,534035,1.378,103.902,Swimming Pool
RIVERSAILS,534035,1.378,103.902,Swimming Pool
RIVERSAILS,534035,1.378,103.902,Table tennis Court
RIVERSAILS,534035,1.378,103.902,Tennis Court
PARC VERA,534037,1.364,103.895,Swimming Pool
PARC VERA,534037,1.364,103.895,Swimming Pool
PARC VERA,534037,1.364,103.895,Tennis Court
BOATHOUSE RESIDENCES ,534047,1.376,103.902,Fitness Corner
BOATHOUSE RESIDENCES ,534047,1.376,103.902,Gymnasium
BOATHOUSE RESIDENCES ,534047,1.376,103.902,Gymnasium
BOATHOUSE RESIDENCES ,534047,1.376,103.902,Swimming Pool
BOATHOUSE RESIDENCES ,534047,1.376,103.902,Swimming Pool
BOATHOUSE RESIDENCES ,534047,1.376,103.902,Tennis Court
URBAN RESIDENCES,534051,1.351,103.88,Fitness Corner
URBAN RESIDENCES,534051,1.351,103.88,Gymnasium
URBAN RESIDENCES,534051,1.351,103.88,Studio
URBAN RESIDENCES,534051,1.351,103.88,Swimming Pool
URBAN RESIDENCES,534051,1.351,103.88,Swimming Pool
SOLARIS RESIDENCES,536048,1.35,103.882,Swimming Pool
SOLARIS RESIDENCES,536048,1.35,103.882,Swimming Pool
CHARLTON VILLAS,539657,1.357,103.882,Gymnasium
CHARLTON VILLAS,539657,1.357,103.882,Swimming Pool
CHARLTON VILLAS,539657,1.357,103.882,Swimming Pool
CHARLTON VILLAS,539657,1.357,103.882,Swimming Pool
D'PAVILION,534163,1.356,103.88,Gymnasium
D'PAVILION,534163,1.356,103.88,Swimming Pool
D'PAVILION,534163,1.356,103.88,Swimming Pool
RIO VISTA ,534198,1.373,103.902,Fitness Corner
RIO VISTA ,534198,1.373,103.902,Gymnasium
RIO VISTA ,534198,1.373,103.902,Swimming Pool
RIO VISTA ,534198,1.373,103.902,Swimming Pool
RIO VISTA ,534198,1.373,103.902,Tennis Court
Rio Vista,534204,1.372,103.901,Fitness Corner
Rio Vista,534204,1.372,103.901,Gymnasium
Rio Vista,534204,1.372,103.901,Swimming Pool
Rio Vista,534204,1.372,103.901,Swimming Pool
Rio Vista,534204,1.372,103.901,Swimming Pool
Rio Vista,534204,1.372,103.901,Swimming Pool
Rio Vista,534204,1.372,103.901,Tennis Court
VIBES@UPPER SERANGOON,534519,1.345,103.871,Swimming Pool
PRESTO@UPPER SERANGOON,534543,1.346,103.872,Swimming Pool
SURIN VILLAS,534663,1.355,103.88,Swimming Pool
SURIN VILLAS,534663,1.355,103.88,Swimming Pool
Grand Regalia,534676,1.357,103.881,Fitness Corner
Grand Regalia,534676,1.357,103.881,Swimming Pool
PARK RESIDENCES KOVAN,534679,1.358,103.882,Swimming Pool
Suites@Kovan,534729,1.362,103.887,Fitness Corner
